Tweet,URL,Date
"@Sarthaksavvy @Rapid_API Sarthak bhai, thank you!

🤜🏻💥🤛🏻",https://twitter.com/Prathkum/status/1466425839504048154,2021-12-02 15:15:39+00:00
"@martycodes @Rapid_API Yes here are a few things (besides common points) to consider:

This is social media so don't just post content. Be a little social. Share some things related to your life. For example, post a picture if you go on a date or trip. 😁",https://twitter.com/Prathkum/status/1466424453735370762,2021-12-02 15:10:09+00:00
"@XScoder @Rapid_API Thank you!

I remember those days as well when I started here. Initials days were tough 😅",https://twitter.com/Prathkum/status/1466423757426376710,2021-12-02 15:07:23+00:00
"@QueBottler @Rapid_API Full time job, my two eBooks, sponsored content.",https://twitter.com/Prathkum/status/1466423536122155008,2021-12-02 15:06:30+00:00
"@amir_kamizi @Rapid_API Thank you, Amir! You’re making your way here.",https://twitter.com/Prathkum/status/1466423381847334929,2021-12-02 15:05:53+00:00
"Was worried about career in 2020. I started creating content on Twitter. 

Now in 2021

- Earned over $35,000 online
- Built a huge community of over 140,000 developers
- Got a full time job at @Rapid_API 
- Retire my parents
- Living a happy life

Use social media effectively 🚀",https://twitter.com/Prathkum/status/1466396311305940995,2021-12-02 13:18:19+00:00
@ANoorTM I love play around with CSS ❤️😁,https://twitter.com/Prathkum/status/1466383187991416847,2021-12-02 12:26:10+00:00
Create egg using border-radius CSS property 👇 https://t.co/9UjZ3pdn70,https://twitter.com/Prathkum/status/1466382657277751297,2021-12-02 12:24:04+00:00
"@WadeWegner @vgill @Rapid_API Congratulations, Wade! Welcome to the team 🐙",https://twitter.com/Prathkum/status/1466073891298689024,2021-12-01 15:57:08+00:00
"Whao!! So nice gesture by founder @cindreta

Get 35% off. Hurry up! 😉

⚡️ PRATHAM 35 ⚡️",https://twitter.com/Prathkum/status/1466028136055775233,2021-12-01 12:55:19+00:00
@chp_it Does it matter? I really found it useful 😁,https://twitter.com/Prathkum/status/1465995877827289093,2021-12-01 10:47:08+00:00
@cindreta This sounds really cool. It will definitely be useful for developers. 😁,https://twitter.com/Prathkum/status/1465995743588601860,2021-12-01 10:46:36+00:00
@csaba_kissi Such a saviour! 🔥,https://twitter.com/Prathkum/status/1465993728691085322,2021-12-01 10:38:36+00:00
@codingekjot Yeah go for it. 🚀,https://twitter.com/Prathkum/status/1465993521131769859,2021-12-01 10:37:46+00:00
@VittoStack It’s amazing!,https://twitter.com/Prathkum/status/1465993471701905408,2021-12-01 10:37:35+00:00
"I found a great tool called Treblle 🚀

Treblle makes API developers' life easier. Definitely check it out.

➣ Auto-generated docs
➣ API analytics
➣ 1 click testing
➣ Easy integration
➣ Quality score of your API
➣ and much more...

🔗 https://t.co/XaYTxVx6Qy https://t.co/8HKZnk4Wg0",https://twitter.com/Prathkum/status/1465991756189741059,2021-12-01 10:30:46+00:00
@csaba_kissi Incredible product! 🚀,https://twitter.com/Prathkum/status/1465965346502762497,2021-12-01 08:45:49+00:00
@Rapid_API A great introduction to GraphQL for beginners 🔥🚀,https://twitter.com/Prathkum/status/1465965143674683392,2021-12-01 08:45:01+00:00
@csaba_kissi It’s indeed awesome!,https://twitter.com/Prathkum/status/1465732864834609158,2021-11-30 17:22:01+00:00
"I found a great tool for developers.

Build beautiful statistical web applications 📊

Build dashborads with simple or complex data using FusionCharts.

- 100+ Interactive Charts
- 2,000+ Data-driven Maps
- Time-series charts for ‘big data’ dashboards

🔗 https://t.co/2WN1zfRpLv https://t.co/TBg6dWWGXF",https://twitter.com/Prathkum/status/1465732022949851140,2021-11-30 17:18:40+00:00
@csaba_kissi @Rapid_API Awesome!! 🐙❤️,https://twitter.com/Prathkum/status/1465695424027652101,2021-11-30 14:53:15+00:00
"@mehulfanawala It is my honor to be connected with you.
 😁",https://twitter.com/Prathkum/status/1465656591030448129,2021-11-30 12:18:56+00:00
"HTML Tip 💡

Create YouTube like thumbnail using one line of HTML code.

The ""poster"" attribute specifies an image to be shown while the video is downloading, or until the user hits the play button. https://t.co/k2AuER2ehs",https://twitter.com/Prathkum/status/1465655763427201034,2021-11-30 12:15:39+00:00
@mehulfanawala Well written! This indirectly shows how bad Indian education system is.,https://twitter.com/Prathkum/status/1465655292289454081,2021-11-30 12:13:46+00:00
@sidi_jeddou_dev Thank you!,https://twitter.com/Prathkum/status/1465410134977380353,2021-11-29 19:59:36+00:00
"@NirmalyaGhosh_ Yes! It has Sencha IDE as well for building UI web test.

All the DevTools by Idera are really helpful.

https://t.co/CXJN90GET8",https://twitter.com/Prathkum/status/1465391690802348035,2021-11-29 18:46:19+00:00
@AmeenSanad Awesome! I’m looking forward.,https://twitter.com/Prathkum/status/1465389773258833922,2021-11-29 18:38:42+00:00
@NirmalyaGhosh_ It’s really amazing.,https://twitter.com/Prathkum/status/1465389678551461894,2021-11-29 18:38:19+00:00
"I found great editor for web developers

Froala ✍🏻 

It's a WYSIWYG editor where you can build websites using simple UI and UX.

- Visualize what you're building 💻
- Export code easily 📃
- Fast performance 🚀

🔗 https://t.co/sXvLYJE7kR https://t.co/y606suQzUB",https://twitter.com/Prathkum/status/1465386103729496075,2021-11-29 18:24:07+00:00
"@Rapid_API Every web development beginner should build these projects.

Definitely help to improve your skills. 🚀",https://twitter.com/Prathkum/status/1465382292935766016,2021-11-29 18:08:58+00:00
@swastika0015 Sounds good. I’ll try it for sure! 😁,https://twitter.com/Prathkum/status/1465364302907334657,2021-11-29 16:57:29+00:00
"@htmleverything @Rapid_API He found a really great place

My octoninja holds my pendrive like his nose lol 😂 https://t.co/yVqvg79AR5",https://twitter.com/Prathkum/status/1465358951420022787,2021-11-29 16:36:13+00:00
Awesome people are joining @Rapid_API ✨,https://twitter.com/Prathkum/status/1465253159266185218,2021-11-29 09:35:50+00:00
"@eliostruyf @Rapid_API Welcome to the team, Elio! 🐙🚀

Really looking forward to work with you.",https://twitter.com/Prathkum/status/1465253027258847241,2021-11-29 09:35:19+00:00
It would help if you considered following @Rapid_API for quality content revolving around web development and web APIs. ❤️😉,https://twitter.com/Prathkum/status/1464900843963142144,2021-11-28 10:15:52+00:00
"7️⃣ Conditional API calls

https://t.co/9tu8rIGrB4",https://twitter.com/Prathkum/status/1464900839814963201,2021-11-28 10:15:51+00:00
"6️⃣ API Testing

https://t.co/Ke4d819wr3",https://twitter.com/Prathkum/status/1464900835637440515,2021-11-28 10:15:50+00:00
"5️⃣ Client-Server Architecture

https://t.co/n6doDoPSJX",https://twitter.com/Prathkum/status/1464900831476654085,2021-11-28 10:15:49+00:00
"4️⃣ How caching in API works

https://t.co/HZAnxdn91b",https://twitter.com/Prathkum/status/1464900827357790209,2021-11-28 10:15:48+00:00
"3️⃣ What is a preflight request

https://t.co/u6IhwgwoDL",https://twitter.com/Prathkum/status/1464900823197134848,2021-11-28 10:15:47+00:00
"2️⃣ Access-Control-* HTTP Headers

https://t.co/ek19PqMSd1",https://twitter.com/Prathkum/status/1464900819044683777,2021-11-28 10:15:46+00:00
"1️⃣ Cross-Origin Resource Sharing

https://t.co/AogOL0o1df",https://twitter.com/Prathkum/status/1464900814930169858,2021-11-28 10:15:45+00:00
"7 excellent cheat sheets by @Rapid_API that can help you learn some complex web development topics.

Thread 🧵👇🏻",https://twitter.com/Prathkum/status/1464900810966552580,2021-11-28 10:15:44+00:00
Being settled doesn't mean earning a lot of money.,https://twitter.com/Prathkum/status/1464276089908330500,2021-11-26 16:53:19+00:00
"Everyone will get this awesome developer tool — Paw

It’s completely free, you just need to retweet 😉❤️",https://twitter.com/Prathkum/status/1464268365581545479,2021-11-26 16:22:37+00:00
@Rapid_API This is more easily explained than ever before. CORS is such a headache for developers.,https://twitter.com/Prathkum/status/1464181439285526536,2021-11-26 10:37:12+00:00
@FrancescoCiull4 @Rapid_API Looking forward to it 🚀,https://twitter.com/Prathkum/status/1464126183612637187,2021-11-26 06:57:38+00:00
"@TweetHunterIO DM me after buying the Tweet Hunter subscription, and I'll send you the free book along with an extra surprise gift. 😉❤️",https://twitter.com/Prathkum/status/1463910516103991297,2021-11-25 16:40:39+00:00
"140,000 connections on Twitter ❤️

I have two gifts for you 🎁

I'm giving away 20 coupon codes for a 40% discount on the @TweetHunterIO pro plan, plus

Free copies of my ebook will teach you how to create a massive audience.

Discount code: PRATHAM ⚡

🔗 https://t.co/7ecPoz5F8Y",https://twitter.com/Prathkum/status/1463910513855934468,2021-11-25 16:40:39+00:00
@Rapid_API A simple and great explanation on how they differ from each other. These two terms are often used interchangeably but now it is clear. 😉,https://twitter.com/Prathkum/status/1463378021923049473,2021-11-24 05:24:43+00:00
"@BhosalePratim Well written thread, Pratim! APIs are the present and future of the web.",https://twitter.com/Prathkum/status/1463162405098344452,2021-11-23 15:07:56+00:00
@BhosalePratim Lol but I clicked this in Jodhpur! So you can’t blame Delhi 😂,https://twitter.com/Prathkum/status/1463082686692552705,2021-11-23 09:51:09+00:00
@BhosalePratim My journey from Jodhpur to Delhi 😂 https://t.co/E3XkNIxyZS,https://twitter.com/Prathkum/status/1463069725185888269,2021-11-23 08:59:39+00:00
@csaba_kissi Tabnine is awesome 🚀,https://twitter.com/Prathkum/status/1463056376272404480,2021-11-23 08:06:37+00:00
"@MrAhmadAwais Oops! Forgot to add exclamation mark 🙈

!not*",https://twitter.com/Prathkum/status/1463056112656203784,2021-11-23 08:05:34+00:00
@MrAhmadAwais I meant !not,https://twitter.com/Prathkum/status/1463055992023834624,2021-11-23 08:05:05+00:00
Best ever explanation of CORS 🚀,https://twitter.com/Prathkum/status/1463021365317931012,2021-11-23 05:47:29+00:00
@MrAhmadAwais The value you’re providing to the community is not exceptional. 🔥🎉,https://twitter.com/Prathkum/status/1462831993096261632,2021-11-22 17:14:59+00:00
@amplication A great low code tool 🔥,https://twitter.com/Prathkum/status/1462781358355353605,2021-11-22 13:53:47+00:00
"@Sukriti_Macker Congratulations, Sukriti! So happy for you 🚀🎉",https://twitter.com/Prathkum/status/1462779385849659396,2021-11-22 13:45:57+00:00
@Rapid_API Great tips to build an excellent API 🚀,https://twitter.com/Prathkum/status/1462776945293205510,2021-11-22 13:36:15+00:00
@amplication @TweetHunterIO Amplication is also growing at a rocket speed 🚀,https://twitter.com/Prathkum/status/1462497169634578436,2021-11-21 19:04:31+00:00
@MakadiaHarsh @TweetHunterIO Thanks Harsh 🙏❤️,https://twitter.com/Prathkum/status/1462478836025552897,2021-11-21 17:51:40+00:00
@SiddheshButtep1 @TweetHunterIO ❤️🙏,https://twitter.com/Prathkum/status/1462477364340793346,2021-11-21 17:45:49+00:00
@Krishn_aGupta @TweetHunterIO Yeah! Unexpected for me. Thanks to you ❤️🙏,https://twitter.com/Prathkum/status/1462477305888985088,2021-11-21 17:45:35+00:00
"Gained over 30 million impressions and 16K followers in the last few days 👀

Damn! I didn't expect it, not even in my great dream.

All thanks to @TweetHunterIO

- AI assistant
- Inspiration from engaging tweets
- Automation
- Easily engage with others and much more https://t.co/QtXBetvIT0",https://twitter.com/Prathkum/status/1462473670115446790,2021-11-21 17:31:09+00:00
@uttsav_1025 @ArjunErigaisi Have been following chess for more than 8 years.,https://twitter.com/Prathkum/status/1462112992711954440,2021-11-20 17:37:56+00:00
"In the era of cricket and football, I love watching and playing chess.

Really rooting for @ArjunErigaisi to win Tata Steel India Blitz as well ♟",https://twitter.com/Prathkum/status/1462109570956869636,2021-11-20 17:24:21+00:00
@adfritz Thank you! ❤️🙏,https://twitter.com/Prathkum/status/1462093217323569156,2021-11-20 16:19:22+00:00
That's pretty much it for this. I hope you like it 😁❤️,https://twitter.com/Prathkum/status/1462076232669954051,2021-11-20 15:11:52+00:00
"10. CSS tips and tricks 🪄

https://t.co/qQWocDB8cX",https://twitter.com/Prathkum/status/1462076229561905169,2021-11-20 15:11:51+00:00
"9. CSS filter method 🌈

https://t.co/Pe7S3NXNGk",https://twitter.com/Prathkum/status/1462076226399440908,2021-11-20 15:11:51+00:00
"8. Grid layout 📊

https://t.co/6y3EGaZYwf",https://twitter.com/Prathkum/status/1462076223291420680,2021-11-20 15:11:50+00:00
"7. Flexible box layout 📊

https://t.co/e590sDmcGi",https://twitter.com/Prathkum/status/1462076220271521795,2021-11-20 15:11:49+00:00
"6. Media Query 📱💻🖥️

https://t.co/H2jiTDzZrp",https://twitter.com/Prathkum/status/1462076217243230213,2021-11-20 15:11:48+00:00
"5. Learn how to make your website responsive 🖥️💻📱

https://t.co/ICHANC9AAW",https://twitter.com/Prathkum/status/1462076214256963587,2021-11-20 15:11:48+00:00
"4. CSS positioning concepts 📊

https://t.co/6zdHTyNYvi",https://twitter.com/Prathkum/status/1462076211249565699,2021-11-20 15:11:47+00:00
"3. z-index is tricky but this thread solve all your doubts 🔲

https://t.co/y0wV45Fk58",https://twitter.com/Prathkum/status/1462076208003178503,2021-11-20 15:11:46+00:00
"2. Getting started with CSS animations 🚗

https://t.co/6Dt5p8Xtzo",https://twitter.com/Prathkum/status/1462076205050392591,2021-11-20 15:11:46+00:00
"1. All you need to know about CSS 🎨

https://t.co/YoOx3uQlzV",https://twitter.com/Prathkum/status/1462076202164703236,2021-11-20 15:11:45+00:00
"You can learn some key modules of CSS using my 10 threads

🧵👇",https://twitter.com/Prathkum/status/1462076199409123333,2021-11-20 15:11:44+00:00
"@csaba_kissi You're awesome, Csaba! 🙌",https://twitter.com/Prathkum/status/1462047788812816384,2021-11-20 13:18:51+00:00
"Learn Web Development for free👇

Notes📃
→ w3 schools
→ Mdn docs
→ geeksforgeek

YouTube🎥
→ Traversy media
→ Web dev simplified
→ JavaScript Mastery

Website🌐
→ Freecodecamp
→ Codecademy
→ SoloLearn

Practice💻
→ Frontend Mentor
→ TestDome
→ Create Projects",https://twitter.com/Prathkum/status/1462027566693371910,2021-11-20 11:58:29+00:00
"@ossia That’s pretty impressive! freeCodeCamp is surely a platform that would make even more success in the future.

Congratulations to you and everyone involved! 🎉",https://twitter.com/Prathkum/status/1461765258087829511,2021-11-19 18:36:10+00:00
@DeepanjaliPande @Krishn_aGupta,https://twitter.com/Prathkum/status/1461749438511075337,2021-11-19 17:33:18+00:00
"What a fantastic person @web_dev_dan is 🙌🔥

Had a great chat with him this evening. You should consider following him. https://t.co/yVaQMsYXCd",https://twitter.com/Prathkum/status/1461725266217091078,2021-11-19 15:57:15+00:00
@saviomartin7 Impressive! I’m really inspired.,https://twitter.com/Prathkum/status/1461723842167009288,2021-11-19 15:51:36+00:00
